NewTV,#genre#
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-4.m3u8
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-1.ctv
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-13.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-2.ctv
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-1.m3u8
民视,https://stream1.freetv.fun/min-shi-8.ctv
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-3.ctv
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-6.ctv
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-19.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-18.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-13.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv
澳亚卫视,https://stream1.freetv.fun/272b491cb7edf448a56c75a2677cdfa0f9427bc87d01f02765f5aff658dadeba.m3u8
澳门莲花,https://stream1.freetv.fun/ao-men-lian-hua-1.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
非凡新闻,https://stream1.freetv.fun/fei-fan-xin-wen-5.ctv

游戏频道,#genre#
游戏风云,http://36.105.100.208:35455/itv/5000000011000031114.m3u8?cdn=bestzb
游戏风云,http://www.cdnstv.com:6398/hls/1184/index.m3u8

电影频道,#genre#
CHC动作电影,http://58.19.180.108:9981/stream/channelid/1782708396?profile=pass
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002
CHC动作电影,http://fxgm.fxjf.work:19901/tsfile/live/1015_1.m3u8
CHC动作电影,http://kkk.888.3116598.xyz/api.php?n=tttt&id=jC0XZo&tk=FgM0vQMejxvG
CHC动作电影,http://live.nctv.top/huya.php?id=11602077
CHC动作电影,http://111.43.126.240:9003/hls/75/index.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-27.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-18.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-4.m3u8
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-18.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-12.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-5.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-4.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-27.m3u8
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-24.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-24.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-7.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-30.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-28.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-21.ctv
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-19.m3u8
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-7.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-14.m3u8
CHC动作电影,https://stream1.freetv.fun/413df533cc2d866bacdc87729814e66f4cf836c13b12ed783b54345fd012c6c8.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-31.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-1.ctv
CHC动作电影,https://stream.freetv.fun/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.ctv
CHC家庭影院,http://58.19.180.108:9981/stream/channelid/2141017443?profile=pass
CHC家庭影院,http://58.19.252.68:1111/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8
CHC家庭影院,http://kkk.888.3116598.xyz/api.php?n=tttt&id=inNGdH&tk=FgM0vQMejxvG
CHC家庭影院,http://fxgm.fxjf.work:19901/tsfile/live/1014_1.m3u8
CHC家庭影院,http://ygbh.site/php/bfgd.php?id=289
CHC家庭影院,http://kkk.888.3116598.xyz/api.php?n=tttt&id=QwBHMi&tk=FgM0vQMejxvG
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-7.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-18.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-15.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-17.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-12.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-14.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-12.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-2.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-20.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-23.m3u8
CHC家庭影院,https://stream1.freetv.fun/chc-jia-ting-ying-yuan-1.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-11.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-1.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-3.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-22.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-15.ctv
CHC家庭影院,https://stream1.freetv.fun/ipv6-chcjia-ting-ying-yuan-18.m3u8
CHC家庭影院,https://stream1.freetv.fun/ipv6-chcjia-ting-ying-yuan-2.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-16.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-16.m3u8
CHC影迷电影,http://58.19.180.108:9981/stream/channelid/473633391?profile=pass
CHC影迷电影,http://fxgm.fxjf.work:19901/tsfile/live/1016_1.m3u8
CHC影迷电影,http://kkk.888.3116598.xyz/api.php?n=tttt&id=cRWOAe&tk=FgM0vQMejxvG
CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-15.ctv
下饭神剧,http://zzy789.xyz/douyu1.php?id=276200
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-1.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-2.m3u8
动作影院,http://kkk.888.3116598.xyz/api.php?n=tttt&id=HNbgwe&tk=FgM0vQMejxvG
变种人片,http://zzy789.xyz/douyu1.php?id=9651304
吃米滴虫,http://zzy789.xyz/douyu1.php?id=315457
吃米滴虫,http://huanqiuzhibo.cn/manifest/douyu.php?id=315457
周星星,http://live.nctv.top/huya.php?id=11342412
喜剧影院,http://kkk.888.3116598.xyz/api.php?n=tttt&id=aRqMtM&tk=FgM0vQMejxvG
喜剧电影,http://zzy789.xyz/douyu1.php?id=9292492
奶虫影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=263824
小黛兮影,http://zzy789.xyz/douyu1.php?id=11553944
恐怖惊悚,http://zzy789.xyz/douyu1.php?id=96577
淘电影,http://kkk.888.3116598.xyz/api.php?n=tttt&id=3zGbfB&tk=FgM0vQMejxvG
淘电影,https://stream1.freetv.fun/ipv6-tao-dian-ying-5.m3u8
瑶瑶恐怖,http://zzy789.xyz/douyu1.php?id=2935323
电影_不挤影院,http://live.nctv.top/huya.php?id=11352897
电影_丧尸片,http://live.nctv.top/huya.php?id=21059578
电影_战争片,http://live.nctv.top/huya.php?id=21059574
电影_搞笑喜剧,http://live.nctv.top/huya.php?id=11342423
电影_搞笑恐怖,http://live.nctv.top/huya.php?id=11601960
电影_黑帮片,http://live.nctv.top/huya.php?id=11336719
经典电影,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BZITeT&tk=FgM0vQMejxvG
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-2.ctv
花卷陪看,http://zzy789.xyz/douyu1.php?id=52787
豆瓣高分,http://zzy789.xyz/douyu1.php?id=8770422
避风影院,http://zzy789.xyz/douyu1.php?id=9826611
邦德影院,http://zzy789.xyz/douyu1.php?id=9292499
霍格沃茨,http://zzy789.xyz/douyu1.php?id=8814650
鱼宝恐怖,http://zzy789.xyz/douyu1.php?id=1165374
麓山迷踪,http://zzy789.xyz/douyu1.php?id=4505431
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8

电视剧频道,#genre#
士兵突击,http://live.nctv.top/douyu.php?id=10348728
宰相刘罗锅,http://live.nctv.top/douyu.php?id=8543072
少年包青天,http://jiaojirentv.top/2020/yy.php?id=38498680
欢乐颂,http://zzy789.xyz/douyu1.php?id=3756989
雍正王朝,http://jiaojirentv.top/2020/yy.php?id=26650882

聚合分组,#genre#
CCTV15,http://121.60.56.116:10001/rtp/239.69.1.155:10566
CCTV5,http://121.60.56.116:10001/rtp/239.69.1.123:10376
CCTV4,http://61.149.251.202:4022/rtp/239.3.1.105:8092
CCTV4,http://59.35.185.47:8188/udp/239.77.1.163:5146
CCTV12,http://59.35.185.47:8188/udp/239.77.0.136:5146
CCTV4,http://121.60.56.116:10001/rtp/239.69.1.138:10466
CCTV11,http://59.35.185.47:8188/udp/239.77.1.238:5146
CCTV14,http://59.35.185.47:8188/udp/239.77.1.161:5146
CCTV6,http://59.35.185.47:8188/udp/239.77.0.171:5146
CCTV16,http://121.60.56.116:10001/rtp/239.69.1.247:11124
CCTV4,http://49.77.104.103:8554/udp/239.49.8.51:9806
CCTV16,http://58.48.104.196:4022/rtp/239.69.1.247:11124
CCTV17,http://58.48.104.196:4022/rtp/239.69.1.152:10548
CCTV3,http://59.35.185.47:8188/udp/239.77.0.169:5146
CCTV5+,http://59.35.185.47:8188/udp/239.77.1.31:5146
CCTV17,http://59.35.185.47:8188/udp/239.77.1.121:5146
CCTV5+,http://59.35.185.47:8188/udp/239.77.0.87:5146
CCTV10,http://59.35.185.47:8188/udp/239.77.0.134:5146
CCTV12,http://49.77.104.103:8554/udp/239.49.8.55:9822
CCTV15,http://59.35.185.47:8188/udp/239.77.1.239:5146
CCTV16,http://121.34.150.149:8225/rtp/239.77.0.165:5146
CCTV17,http://123.116.125.121:8012/rtp/239.3.1.151:8144
CCTV17,http://61.149.251.202:4022/rtp/239.3.1.151:8144
CCTV5,http://59.35.185.47:8188/udp/239.77.0.170:5146
CCTV5,http://61.149.251.202:4022/rtp/239.3.1.173:8001
CCTV9,http://59.35.185.47:8188/udp/239.77.0.135:5146
CCTV12,http://49.77.104.103:8554/udp/239.49.8.135:6000
CCTV16,http://61.149.251.202:4022/rtp/239.3.1.184:8001
CCTV1,http://59.35.185.47:8188/udp/239.77.1.144:5146
CCTV17,http://222.129.32.255:4022/rtp/239.3.1.151:8144
CCTV4,http://58.19.43.46:9901/tsfile/live/1023_1.m3u8
CCTV5,http://106.52.196.79:80/TV/mui.php?id=cctv5
CCTV3,http://home.yulei.online:9999/rtp/226.0.2.208:9576
CCTV8,http://59.35.185.47:8188/udp/239.77.0.172:5146
CCTV4,http://113.57.93.165:9900/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://59.35.185.47:8188/udp/239.77.0.138:5146
CCTV12,http://58.19.252.68:1111/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.57.93.165:9900/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.57.93.165:9900/tsfile/live/0012_1.m3u8
CCTV16,http://222.129.32.255:4022/rtp/239.3.1.184:8001
CCTV2,http://59.35.185.47:8188/udp/239.77.1.158:5146
CCTV3,http://58.19.252.68:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV14,http://58.19.252.68:1111/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8
CCTV11,http://58.19.252.68:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://113.57.93.165:9900/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://111.14.181.15:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://49.77.104.103:8554/udp/239.49.8.54:9818
CCTV5,http://61.156.228.12:8154/tsfile/live/0005_1.m3u8
CCTV5,http://116.9.204.242:9901/tsfile/live/0005_1.m3u8
CCTV5,http://218.89.240.144:59901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://49.77.104.103:8554/udp/239.49.8.18:9610
CCTV14,http://58.19.43.46:9901/tsfile/live/1033_1.m3u8
CCTV15,http://58.19.252.68:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.136.172.236:9901/tsfile/live/0005_1.m3u8
CCTV14,http://1.197.250.137:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://drive.mxmy.net:8888/udp/239.3.1.153:8136
CCTV15,http://nas.hssvm.com:8888/udp/225.1.1.26:5002
CCTV1,http://49.77.104.103:8554/udp/239.49.8.19:9614
CCTV5,http://61.156.228.12:8154/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://58.19.43.46:9901/tsfile/live/1030_1.m3u8
CCTV16,http://drive.mxmy.net:8888/udp/239.3.1.184:8001
CCTV16,http://home.yulei.online:9999/rtp/226.0.2.169:9264
CCTV11,http://113.25.252.226:9901/tsfile/live/0011_1.m3u8
CCTV12,http://61.156.228.12:8154/tsfile/live/0012_1.m3u8
CCTV12,http://113.25.252.226:9901/tsfile/live/0012_1.m3u8
CCTV12,http://111.14.181.15:9901/tsfile/live/0012_1.m3u8
CCTV13,http://58.19.252.68:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://home.yulei.online:9999/rtp/226.0.2.165:9232
CCTV5+,http://drive.mxmy.net:8888/udp/239.3.1.130:8004
CCTV7,http://49.77.104.103:8554/udp/239.49.8.52:9810
CCTV10,http://nas.hssvm.com:8888/udp/225.1.1.140:5002
CCTV12,http://home.yulei.online:9999/rtp/226.0.2.164:9224
CCTV14,http://drive.mxmy.net:8888/udp/239.3.1.65:8132
CCTV14,http://nas.hssvm.com:8888/udp/225.1.1.144:5002
CCTV17,http://drive.mxmy.net:8888/udp/239.3.1.151:8144
CCTV17,http://drive.mxmy.net:8888/udp/239.3.1.188:8001
CCTV17,http://49.77.104.103:8554/udp/239.49.8.132:6000
CCTV5+,http://home.yulei.online:9999/rtp/226.0.2.168:9256
CCTV10,http://58.19.252.68:1111/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://nas.hssvm.com:8888/udp/225.1.1.24:5002
CCTV4,http://111.14.181.15:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://183.11.239.36:808/hls/67/index.m3u8
CCTV5,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://nas.hssvm.com:8888/udp/225.1.1.121:5002
CCTV12,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV14,http://60.29.124.66:6080/hls/25/index.m3u8
CCTV4,http://111.14.181.15:9901/tsfile/live/0004_1.m3u8
CCTV4,http://218.89.240.144:59901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://183.223.157.33:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://home.yulei.online:9999/rtp/226.0.2.156:9160
CCTV5,http://nas.hssvm.com:8888/udp/225.1.1.170:5002
CCTV7,http://58.19.43.46:9901/tsfile/live/1026_1.m3u8
CCTV11,http://111.14.181.15:9901/tsfile/live/0011_1.m3u8
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8
CCTV4,http://61.156.228.12:8154/tsfile/live/0004_1.m3u8
CCTV4,http://218.89.240.144:59901/tsfile/live/1001_1.m3u8
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.105:8092
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.213:4220
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.214:4220
CCTV5+,http://106.52.196.79:80/TV/mui.php?id=cctv5p
CCTV6,http://58.19.252.68:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://183.11.239.36:808/hls/30/index.m3u8
CCTV13,http://58.19.43.46:9901/tsfile/live/1032_1.m3u8
CCTV13,http://drive.mxmy.net:8888/udp/239.3.1.124:8128
CCTV13,http://1.197.250.137:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://61.156.228.12:8154/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://222.169.85.8:9901/tsfile/live/0005_1.m3u8
CCTV6,http://113.57.93.165:9900/tsfile/live/0006_1.m3u8
CCTV14,http://61.156.228.12:8154/tsfile/live/0014_1.m3u8
CCTV15,http://49.77.104.103:8554/udp/239.49.0.15:8112
CCTV17,http://61.156.228.12:8154/tsfile/live/0019_1.m3u8
CCTV3,http://1.24.190.98:10080/hls/3/index.m3u8
CCTV4,http://222.129.32.255:4022/rtp/239.3.1.105:8092
CCTV4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://58.19.252.68:1111/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://nas.hssvm.com:8888/udp/225.1.1.22:5002
CCTV11,http://61.156.228.12:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.11.239.36:808/hls/32/index.m3u8
CCTV3,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8
CCTV4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8
CCTV5,http://58.19.252.68:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://113.57.93.165:9900/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://61.156.228.12:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://nas.hssvm.com:8888/udp/225.1.1.196:5002
CCTV1,http://nas.hssvm.com:8888/udp/225.1.1.120:5002
CCTV3,http://183.223.157.33:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8
CCTV16,http://www.lizhinas.top:1009/rtp/239.252.220.237:5140
CCTV3,http://111.14.181.15:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8
CCTV10,http://58.19.43.46:9901/tsfile/live/1029_1.m3u8
CCTV12,http://218.89.240.144:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://drive.mxmy.net:8888/udp/239.3.1.129:8008
CCTV3,http://218.89.240.144:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://113.57.93.165:9900/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://nas.hssvm.com:8888/udp/225.1.1.195:5002
CCTV9,http://58.19.43.46:9901/tsfile/live/1028_1.m3u8
CCTV12,http://218.89.240.144:59901/tsfile/live/0012_1.m3u8
CCTV14,http://218.89.240.144:59901/tsfile/live/0014_1.m3u8
CCTV14,http://111.14.181.15:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://218.89.240.144:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.156.228.12:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://drive.mxmy.net:8888/udp/239.3.1.172:8001
CCTV6,http://drive.mxmy.net:8888/udp/239.3.1.174:8001
CCTV7,http://112.46.85.60:8009/hls/504/index.m3u8
CCTV7,http://nas.hssvm.com:8888/udp/225.1.1.138:5002
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://111.14.181.15:9901/tsfile/live/0014_1.m3u8
CCTV3,http://123.129.70.178:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.156.228.12:8154/tsfile/live/0006_1.m3u8
CCTV7,http://drive.mxmy.net:8888/udp/239.3.1.61:8104
CCTV8,http://58.19.252.68:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8
CCTV13,http://61.156.228.12:8154/tsfile/live/0013_1.m3u8
CCTV15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.156.228.12:8154/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://113.57.93.165:9900/tsfile/live/0008_1.m3u8
CCTV8,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8
CCTV8,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://61.156.228.12:8154/tsfile/live/0007_1.m3u8
CCTV7,http://58.19.252.68:1111/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8
CCTV5,http://113.57.93.165:9900/tsfile/live/0005_1.m3u8
CCTV8,http://113.57.93.165:9900/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8
CCTV11,http://218.89.240.144:59901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://218.89.240.144:59901/tsfile/live/0011_1.m3u8
CCTV13,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8
CCTV13,http://113.25.252.226:9901/tsfile/live/0013_1.m3u8
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8
CCTV13,http://111.14.181.15:9901/tsfile/live/0013_1.m3u8
CCTV6,http://218.89.240.144:59901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://218.17.33.178:53290/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://218.89.240.144:59901/tsfile/live/0007_1.m3u8
CCTV15,http://116.9.204.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://218.89.240.144:59901/tsfile/live/0015_1.m3u8
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8
CCTV13,http://111.14.181.15:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8
CCTV5+,http://218.89.240.144:59901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://218.89.240.144:59901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8
CCTV2,http://58.19.252.68:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.156.228.12:8154/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.156.228.12:8154/tsfile/live/0016_1.m3u8
CCTV5+,http://218.89.240.144:59901/tsfile/live/0016_1.m3u8
CCTV7,http://116.9.204.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://58.19.43.46:9901/tsfile/live/1021_1.m3u8
CCTV5,http://58.19.43.46:9901/tsfile/live/1024_1.m3u8
CCTV9,http://61.156.228.12:8154/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://113.15.109.216:59901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8
CCTV1,http://58.19.252.68:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://111.14.181.15:9901/tsfile/live/0016_1.m3u8
CCTV10,http://61.156.228.12:8154/tsfile/live/0010_1.m3u8
CCTV10,http://218.89.240.144:59901/tsfile/live/0010_1.m3u8
CCTV4,http://nas.hssvm.com:8888/udp/225.1.1.150:5002
